FECHA,VEHICULO_VICTIMA,SEXO,EDAD_VICTIMA,GRAVEDAD,DIA_SEMANA
2020-08-26,MOTO,MASCULINO,,sd,2
2020-08-28,UTILITARIO,FEMENINO,,GRAVE,4
2020-08-28,AUTO,FEMENINO,,GRAVE,4
2020-08-28,AUTO,SD,,sd,4
2020-09-06,CICLISTA,SD,SD,sd,6
2020-09-08,MOTO,MASCULINO,,sd,1
2020-09-10,MOTO,MASCULINO,,sd,3
2020-09-11,MOTO,FEMENINO,,SD,4
2020-09-14,AUTO,FEMENINO,,sd,0
2020-09-14,AUTO,MASCULINO,,SD,0
2020-09-14,CICLISTA,MASCULINO,,sd,0
2020-09-21,PEATON,FEMENINO,,sd,0
2020-09-24,AUTO,MASCULINO,,sd,3
2020-09-24,AUTO,FEMENINO,,sd,3
2020-10-01,SD,MASCULINO,,GRAVE,3
2020-10-02,MOTO,MASCULINO,,GRAVE,4
2020-10-02,MOTO,MASCULINO,,sd,4
2020-10-05,SD,MASCULINO,,sd,0
2020-10-05,SD,MASCULINO,,sd,0
2020-10-05,SD,MASCULINO,,sd,0
2020-10-09,SD,FEMENINO,,sd,4
2020-10-10,MOTO,MASCULINO,,sd,5
2020-10-12,CICLISTA,MASCULINO,,sd,0
2020-10-14,SD,MASCULINO,,sd,2
2020-10-15,CICLISTA,FEMENINO,,sd,3
2020-10-19,SD,MASCULINO,,sd,0
2020-10-19,SD,MASCULINO,,sd,0
2020-10-22,SD,MASCULINO,,SD,3
2020-10-22,SD,MASCULINO,,sd,3
2020-10-24,AUTO,FEMENINO,,SD,5
2020-10-24,MOTO,MASCULINO,,sd,5
2020-10-24,MOTO,FEMENINO,,sd,5
2020-10-25,CICLISTA,FEMENINO,,SD,6
2020-10-27,SD,MASCULINO,,sd,1
2020-10-27,SD,FEMENINO,,sd,1
2020-10-27,SD,MASCULINO,,sd,1
2020-11-02,CICLISTA,SD,SD,sd,0
2020-11-05,AUTO,MASCULINO,,sd,3
2020-11-06,PEATON,FEMENINO,,sd,4
2020-11-07,AUTO,SD,SD,sd,5
2020-11-09,CICLISTA,MASCULINO,,sd,0
2020-11-10,AUTO,MASCULINO,,sd,1
2020-11-11,MOTO,FEMENINO,,GRAVE,2
2020-11-11,MOTO,MASCULINO,,sd,2
2020-11-12,MOTO,MASCULINO,,sd,3
2020-11-14,AUTO,MASCULINO,,sd,5
2020-11-16,PEATON,FEMENINO,,sd,0
2020-11-20,MOTO,MASCULINO,,sd,4
2020-11-20,CICLISTA,MASCULINO,,GRAVE,4
2020-11-20,AUTO,FEMENINO,,sd,4
2020-11-20,MOTO,MASCULINO,,sd,4
2020-11-20,AUTO,FEMENINO,,sd,4
2020-11-20,AUTO,FEMENINO,,sd,4
2020-11-23,AUTO,SD,SD,sd,0
2020-11-23,AUTO,SD,SD,sd,0
2020-11-23,AUTO,SD,SD,sd,0
2020-11-28,PEATON,FEMENINO,,sd,5
2020-11-30,MOTO,FEMENINO,,sd,0
2020-12-02,SD,FEMENINO,,sd,2
2020-12-03,SD,MASCULINO,,SD,3
2020-12-09,SD,SD,,sd,2
2020-12-15,SD,MASCULINO,,sd,1
2020-12-15,SD,MASCULINO,,sd,1
2020-12-15,SD,MASCULINO,,SD,1
2020-12-16,SD,MASCULINO,,sd,2
2020-12-17,SD,MASCULINO,,SD,3
2020-12-18,SD,FEMENINO,,sd,4
2020-12-18,SD,MASCULINO,,sd,4
2020-12-18,SD,MASCULINO,,SD,4
2020-12-18,SD,SD,SD,sd,4
2020-12-21,SD,MASCULINO,,sd,0
2020-01-17,MOTO,MASCULINO,,SD,4
2020-01-17,CICLISTA,FEMENINO,,sd,4
2020-01-27,PEATON,FEMENINO,,sd,0
2020-03-12,SD,MASCULINO,,sd,3
2020-04-05,MOTO,MASCULINO,,sd,6
2020-04-08,MOTO,MASCULINO,,sd,2
2020-04-18,MOTO,MASCULINO,,sd,5
2020-05-06,MOTO,FEMENINO,,sd,2
2020-05-10,CICLISTA,MASCULINO,,sd,6
2020-05-11,PEATON,MASCULINO,,sd,0
2020-05-29,PEATON,MASCULINO,,sd,4
2020-06-08,PEATON,FEMENINO,,sd,0
2020-06-12,PEATON,MASCULINO,,SD,4
2020-08-13,PEATON,FEMENINO,,SD,3
2020-09-04,PEATON,FEMENINO,,sd,4
2020-09-08,CICLISTA,MASCULINO,SD,sd,1
2020-09-19,AUTO,MASCULINO,,sd,5
2020-09-24,CICLISTA,MASCULINO,,sd,3
2020-10-08,SD,MASCULINO,,SD,3
2020-10-08,SD,MASCULINO,,SD,3
2020-11-04,MOTO,MASCULINO,,sd,2
2020-11-05,SD,MASCULINO,,sd,3
2020-11-05,SD,MASCULINO,,sd,3
2020-11-17,MOTO,FEMENINO,,sd,1
2020-12-04,SD,FEMENINO,,sd,4
2020-12-13,SD,MASCULINO,,sd,6
2020-12-23,SD,MASCULINO,,sd,2
2020-12-30,SD,FEMENINO,,sd,2
2020-12-30,SD,FEMENINO,,sd,2
2020-12-30,SD,MASCULINO,,sd,2
2020-12-30,SD,MASCULINO,,sd,2
2020-01-22,MOTO,MASCULINO,,sd,2
2020-01-29,PEATON,FEMENINO,,SD,2
2020-01-29,PEATON,SD,SD,sd,2
2020-02-06,AUTO,MASCULINO,,sd,3
2020-02-07,UTILITARIO,MASCULINO,,sd,4
2020-02-13,AUTO,MASCULINO,,sd,3
2020-02-15,MOTO,FEMENINO,,sd,5
2020-02-16,PEATON,SD,SD,sd,6
2020-02-19,AUTO,MASCULINO,,sd,2
2020-02-20,MOTO,FEMENINO,,sd,3
2020-03-10,MOTO,MASCULINO,,sd,1
2020-05-04,PEATON,MASCULINO,,sd,0
2020-05-05,MOTO,MASCULINO,,sd,1
2020-05-14,SD,SD,SD,sd,3
2020-05-14,SD,FEMENINO,,SD,3
2020-05-14,SD,SD,SD,sd,3
2020-05-19,SD,SD,SD,sd,1
2020-05-19,PEATON,MASCULINO,,sd,1
2020-06-02,MOTO,MASCULINO,,sd,1
2020-06-14,AUTO,FEMENINO,,sd,6
2020-06-14,AUTO,MASCULINO,,sd,6
2020-06-18,CICLISTA,FEMENINO,,SD,3
2020-06-19,MOVIL,SD,SD,sd,4
2020-06-29,CICLISTA,MASCULINO,,sd,0
2020-06-30,MOTO,FEMENINO,,sd,1
2020-07-18,PEATON,SD,SD,sd,5
2020-07-18,MOTO,MASCULINO,,sd,5
2020-07-20,MOTO,FEMENINO,,sd,0
2020-07-22,PEATON,MASCULINO,,sd,2
2020-08-07,CICLISTA,MASCULINO,SD,sd,4
2020-08-08,MOTO,MASCULINO,,sd,5
2020-08-14,MOTO,MASCULINO,,sd,4
2020-08-24,PEATON,FEMENINO,,sd,0
2020-09-08,MOTO,MASCULINO,,sd,1
2020-09-17,SD,MASCULINO,,sd,3
2020-09-17,SD,MASCULINO,,sd,3
2020-09-22,PEATON,MASCULINO,,SD,1
2020-09-28,CICLISTA,MASCULINO,,sd,0
2020-10-04,MOTO,MASCULINO,,sd,6
2020-10-09,PEATON,MASCULINO,,sd,4
2020-10-12,MOTO,FEMENINO,,sd,0
2020-10-12,MOTO,SD,SD,sd,0
2020-10-12,AUTO,FEMENINO,,sd,0
2020-10-20,AUTO,MASCULINO,,sd,1
2020-10-30,SD,FEMENINO,,sd,4
2020-10-30,SD,FEMENINO,,sd,4
2020-10-31,CICLISTA,FEMENINO,,sd,5
2020-11-01,AUTO,FEMENINO,,sd,6
2020-11-03,SD,FEMENINO,,sd,1
2020-11-03,SD,MASCULINO,,sd,1
2020-11-10,MOTO,FEMENINO,,sd,1
2020-11-10,MOTO,MASCULINO,,sd,1
2020-11-11,CICLISTA,MASCULINO,,sd,2
2020-11-15,PEATON,MASCULINO,,sd,6
2020-11-16,PEATON,SD,SD,sd,0
2020-11-20,AUTO,FEMENINO,,sd,4
2020-11-20,CICLISTA,MASCULINO,,sd,4
2020-11-24,MOTO,MASCULINO,,sd,1
2020-11-24,MOTO,MASCULINO,,sd,1
2020-11-25,PEATON,MASCULINO,,SD,2
2020-11-27,MOTO,MASCULINO,,sd,4
2020-11-28,MOTO,SD,SD,sd,5
2020-11-30,AUTO,SD,SD,sd,0
2020-11-30,AUTO,SD,SD,sd,0
2020-11-30,AUTO,SD,SD,sd,0
2020-12-03,CICLISTA,SD,SD,sd,3
2020-12-04,SD,FEMENINO,,sd,4
2020-12-05,MOTO,FEMENINO,,sd,5
2020-12-09,MOTO,MASCULINO,,sd,2
2020-12-11,SD,FEMENINO,,sd,4
2020-12-11,SD,FEMENINO,,sd,4
2020-12-14,MOTO,MASCULINO,SD,sd,0
2020-12-16,SD,MASCULINO,,sd,2
2020-12-16,SD,FEMENINO,,sd,2
2020-12-18,SD,MASCULINO,,sd,4
2020-12-18,SD,FEMENINO,,sd,4
2020-12-18,SD,FEMENINO,,sd,4
2020-12-21,PEATON,FEMENINO,,sd,0
2020-12-22,PEATON,MASCULINO,,sd,1
2020-12-22,SD,MASCULINO,,sd,1
2020-12-22,SD,FEMENINO,,sd,1
2020-12-23,SD,MASCULINO,,sd,2
2020-12-28,SD,FEMENINO,,sd,0
2020-12-28,SD,MASCULINO,,sd,0
2020-01-06,AUTO,FEMENINO,SD,sd,0
2020-01-08,PEATON,SD,,sd,2
2020-01-14,MOTO,FEMENINO,,sd,1
2020-01-22,AUTO,MASCULINO,,sd,2
2020-01-24,AUTO,MASCULINO,,sd,4
2020-01-28,CICLISTA,MASCULINO,,sd,1
2020-01-28,MOTO,MASCULINO,,SD,1
2020-02-11,SD,FEMENINO,,sd,1
2020-02-13,TRANSPORTE PUBLICO,FEMENINO,,sd,3
2020-02-15,MOTO,MASCULINO,,sd,5
2020-02-18,PEATON,FEMENINO,,sd,1
2020-02-21,TRANSPORTE PUBLICO,SD,SD,sd,4
2020-02-23,MOTO,MASCULINO,,sd,6
2020-02-27,AUTO,MASCULINO,,sd,3
2020-02-28,MOTO,FEMENINO,,sd,4
2020-03-02,PEATON,SD,SD,sd,0
2020-03-03,MOTO,MASCULINO,,sd,1
2020-03-10,TRANSPORTE PUBLICO,FEMENINO,,SD,1
2020-03-10,CICLISTA,FEMENINO,,sd,1
2020-03-10,CICLISTA,MASCULINO,,sd,1
2020-03-15,PEATON,MASCULINO,,sd,6
2020-05-06,AUTO,FEMENINO,,sd,2
2020-05-20,MOTO,MASCULINO,,sd,2
2020-05-21,CICLISTA,MASCULINO,,sd,3
2020-05-22,MOTO,MASCULINO,SD,sd,4
2020-05-22,MOTO,FEMENINO,,sd,4
2020-06-03,TRANSPORTE PUBLICO,MASCULINO,,sd,2
2020-06-03,TRANSPORTE PUBLICO,FEMENINO,,sd,2
2020-06-06,UTILITARIO,MASCULINO,,sd,5
2020-06-16,TAXI,MASCULINO,,sd,1
2020-06-16,CICLISTA,FEMENINO,,sd,1
2020-06-27,MOTO,MASCULINO,,sd,5
2020-07-01,MOTO,SD,SD,sd,2
2020-07-04,UTILITARIO,MASCULINO,,sd,5
2020-07-05,MOTO,MASCULINO,,sd,6
2020-07-07,AUTO,FEMENINO,,sd,1
2020-07-08,MOTO,MASCULINO,,sd,2
2020-07-10,AUTO,MASCULINO,,sd,4
2020-07-20,CAMION,MASCULINO,,sd,0
2020-07-21,MOTO,MASCULINO,,sd,1
2020-07-30,MOTO,MASCULINO,,sd,3
2020-08-26,MOVIL,FEMENINO,,sd,2
2020-08-26,MOVIL,MASCULINO,,sd,2
2020-08-28,CICLISTA,FEMENINO,,sd,4
2020-09-03,MOTO,MASCULINO,,sd,3
2020-09-03,SD,MASCULINO,,sd,3
2020-09-09,PEATON,MASCULINO,,sd,2
2020-09-17,PEATON,MASCULINO,,sd,3
2020-09-23,CICLISTA,MASCULINO,,sd,2
2020-09-23,CICLISTA,SD,SD,sd,2
2020-09-28,SD,FEMENINO,,sd,0
2020-10-10,CICLISTA,FEMENINO,,sd,5
2020-10-22,MOTO,FEMENINO,,sd,3
2020-10-26,PEATON,FEMENINO,,sd,0
2020-10-27,SD,MASCULINO,,sd,1
2020-10-31,MOTO,MASCULINO,,sd,5
2020-10-31,MOTO,FEMENINO,,sd,5
2020-11-07,PEATON,FEMENINO,,sd,5
2020-11-09,SD,SD,SD,sd,0
2020-11-13,CICLISTA,MASCULINO,,sd,4
2020-11-13,SD,FEMENINO,,sd,4
2020-11-17,MOTO,MASCULINO,,sd,1
2020-11-24,CICLISTA,MASCULINO,,sd,1
2020-12-01,AUTO,MASCULINO,,sd,1
2020-12-03,MOTO,MASCULINO,,sd,3
2020-12-05,SD,MASCULINO,,sd,5
2020-12-06,CICLISTA,FEMENINO,,sd,6
2020-12-12,MOTO,MASCULINO,,sd,5
2020-12-20,AUTO,FEMENINO,,sd,6
2020-12-22,SD,MASCULINO,,sd,1
2020-12-22,SD,MASCULINO,SD,sd,1
2020-12-24,AUTO,MASCULINO,,sd,3
2020-12-26,AUTO,MASCULINO,,SD,5
2020-12-27,AUTO,MASCULINO,,SD,6
2020-01-06,MOTO,MASCULINO,,sd,0
2020-01-13,MOTO,FEMENINO,,sd,0
2020-01-13,MOTO,MASCULINO,,sd,0
2020-01-14,MOTO,MASCULINO,,sd,1
2020-02-10,MOTO,MASCULINO,,sd,0
2020-02-11,PEATON,FEMENINO,,sd,1
2020-02-12,MOTO,MASCULINO,,sd,2
2020-02-12,TAXI,FEMENINO,SD,sd,2
2020-02-12,TAXI,FEMENINO,,sd,2
2020-02-15,CICLISTA,MASCULINO,,sd,5
2020-02-25,AUTO,MASCULINO,,sd,1
2020-03-12,MOTO,MASCULINO,,SD,3
2020-05-07,MOTO,MASCULINO,,sd,3
2020-05-14,PEATON,FEMENINO,,sd,3
2020-06-29,PEATON,FEMENINO,,sd,0
2020-07-23,CICLISTA,MASCULINO,,sd,3
2020-07-24,MOTO,MASCULINO,SD,GRAVE,4
2020-08-04,MOTO,MASCULINO,,sd,1
2020-09-09,CICLISTA,MASCULINO,,sd,2
2020-09-14,CICLISTA,MASCULINO,,sd,0
2020-10-11,SD,SD,,sd,6
2020-10-22,MOTO,MASCULINO,,sd,3
2020-11-06,PEATON,FEMENINO,,GRAVE,4
2020-01-13,PEATON,FEMENINO,,sd,0
2020-01-22,MOTO,MASCULINO,,sd,2
2020-07-15,MOTO,MASCULINO,,SD,2
2020-01-02,PEATON,SD,SD,sd,3
2020-01-02,PEATON,SD,SD,sd,3
2020-01-06,TRANSPORTE PUBLICO,FEMENINO,,SD,0
2020-01-07,MOTO,MASCULINO,,sd,1
2020-01-13,PEATON,FEMENINO,,SD,0
2020-01-15,MOTO,FEMENINO,SD,sd,2
2020-01-16,MOTO,MASCULINO,,SD,3
2020-01-17,MOTO,FEMENINO,,sd,4
2020-01-21,MOTO,MASCULINO,,sd,1
2020-01-28,PEATON,FEMENINO,,sd,1
2020-01-29,PEATON,FEMENINO,,GRAVE,2
2020-01-30,MOTO,SD,SD,sd,3
2020-01-31,MOTO,MASCULINO,,sd,4
2020-02-03,PEATON,FEMENINO,,sd,0
2020-02-10,TRANSPORTE PUBLICO,FEMENINO,,sd,0
2020-02-10,TRANSPORTE PUBLICO,FEMENINO,,sd,0
2020-02-10,TRANSPORTE PUBLICO,FEMENINO,,sd,0
2020-02-10,TRANSPORTE PUBLICO,MASCULINO,,sd,0
2020-02-11,UTILITARIO,SD,SD,GRAVE,1
2020-02-14,AUTO,MASCULINO,,sd,4
2020-02-18,MOTO,MASCULINO,,sd,1
2020-03-05,AUTO,MASCULINO,,sd,3
2020-03-17,PEATON,MASCULINO,,sd,1
2020-04-08,MOTO,MASCULINO,,sd,2
2020-04-14,PEATON,MASCULINO,,sd,1
2020-05-01,AUTO,MASCULINO,,sd,4
2020-05-19,MOTO,MASCULINO,,sd,1
2020-05-19,MOTO,FEMENINO,,sd,1
2020-05-22,UTILITARIO,MASCULINO,,sd,4
2020-06-02,MOTO,MASCULINO,,sd,1
2020-06-12,CICLISTA,MASCULINO,,sd,4
2020-06-13,AUTO,FEMENINO,,sd,5
2020-06-17,SD,MASCULINO,,sd,2
2020-06-17,SD,FEMENINO,,sd,2
2020-06-18,UTILITARIO,MASCULINO,,sd,3
2020-06-25,AUTO,FEMENINO,,sd,3
2020-06-26,MOTO,MASCULINO,,sd,4
2020-06-29,SD,FEMENINO,,sd,0
2020-06-29,PEATON,MASCULINO,,sd,0
2020-07-03,AUTO,MASCULINO,,sd,4
2020-07-03,AUTO,MASCULINO,,sd,4
2020-07-10,CICLISTA,MASCULINO,SD,sd,4
2020-07-14,PEATON,MASCULINO,,sd,1
2020-08-07,AUTO,FEMENINO,,sd,4
2020-08-07,MOTO,MASCULINO,,sd,4
2020-08-10,MOTO,SD,SD,sd,0
2020-08-11,MOTO,MASCULINO,SD,sd,1
2020-08-21,CICLISTA,FEMENINO,,sd,4
2020-08-27,PEATON,MASCULINO,,sd,3
2020-08-30,SD,MASCULINO,,sd,6
2020-09-09,SD,MASCULINO,,sd,2
2020-09-10,SD,MASCULINO,,sd,3
2020-09-22,CICLISTA,MASCULINO,,sd,1
2020-09-22,MOTO,MASCULINO,,sd,1
2020-10-04,SD,MASCULINO,,sd,6
2020-10-12,SD,MASCULINO,,sd,0
2020-10-14,SD,MASCULINO,,sd,2
2020-10-26,MOTO,SD,SD,sd,0
2020-10-26,SD,SD,SD,sd,0
2020-11-01,MOTO,MASCULINO,,sd,6
2020-11-03,SD,MASCULINO,,sd,1
2020-11-03,SD,MASCULINO,,sd,1
2020-11-05,PEATON,MASCULINO,,sd,3
2020-11-12,MOTO,MASCULINO,,sd,3
2020-11-12,PEATON,SD,SD,sd,3
2020-11-16,SD,FEMENINO,,sd,0
2020-11-28,PEATON,MASCULINO,,sd,5
2020-12-15,MOTO,MASCULINO,,sd,1
2020-12-15,SD,MASCULINO,,sd,1
2020-12-16,CICLISTA,MASCULINO,,sd,2
2020-12-21,SD,MASCULINO,,sd,0
2020-12-21,SD,FEMENINO,,sd,0
2020-12-23,SD,MASCULINO,,sd,2
2020-12-28,SD,SD,SD,sd,0
2020-01-01,PEATON,FEMENINO,,sd,2
2020-01-03,CICLISTA,MASCULINO,,sd,4
2020-01-04,SD,FEMENINO,,sd,5
2020-01-04,SD,MASCULINO,,sd,5
2020-01-17,MIXTO,FEMENINO,,GRAVE,4
2020-01-17,MIXTO,FEMENINO,,sd,4
2020-01-22,AUTO,FEMENINO,,sd,2
2020-01-24,MOTO,MASCULINO,,sd,4
2020-02-07,SD,FEMENINO,,sd,4
2020-02-07,AUTO,FEMENINO,,sd,4
2020-02-19,CICLISTA,SD,SD,sd,2
2020-03-02,MOTO,MASCULINO,,sd,0
2020-03-04,PEATON,MASCULINO,,sd,2
2020-03-05,PEATON,SD,SD,sd,3
2020-03-13,PEATON,SD,SD,sd,4
2020-03-14,PEATON,MASCULINO,,sd,5
2020-03-15,MOTO,MASCULINO,,sd,6
2020-04-19,MOVIL,MASCULINO,,GRAVE,6
2020-04-19,MOTO,MASCULINO,,sd,6
2020-04-20,PEATON,SD,SD,sd,0
2020-05-24,AUTO,FEMENINO,,SD,6
2020-05-24,AUTO,SD,SD,sd,6
2020-05-25,PEATON,MASCULINO,,SD,0
2020-05-30,MOTO,MASCULINO,,sd,5
2020-06-11,MOTO,SD,SD,sd,3
2020-06-17,AUTO,MASCULINO,,sd,2
2020-07-16,MOTO,SD,,sd,3
2020-07-17,UTILITARIO,MASCULINO,,sd,4
2020-07-23,MOTO,MASCULINO,,sd,3
2020-08-09,MOTO,FEMENINO,,sd,6
2020-08-09,MOTO,MASCULINO,,sd,6
2020-08-26,PEATON,SD,SD,sd,2
2020-09-16,AUTO,FEMENINO,,GRAVE,2
2020-09-17,PEATON,FEMENINO,,sd,3
2020-09-21,MOTO,MASCULINO,,sd,0
2020-10-01,AUTO,MASCULINO,,sd,3
2020-10-14,PEATON,MASCULINO,,sd,2
2020-10-16,SD,MASCULINO,,sd,4
2020-11-05,CICLISTA,MASCULINO,,sd,3
2020-11-06,MOTO,MASCULINO,,sd,4
2020-11-09,CICLISTA,MASCULINO,,sd,0
2020-11-10,CICLISTA,FEMENINO,,sd,1
2020-11-14,MOTO,FEMENINO,,sd,5
2020-11-14,MOTO,FEMENINO,,sd,5
2020-12-02,MOTO,MASCULINO,,sd,2
2020-12-03,AUTO,FEMENINO,,sd,3
2020-12-03,AUTO,MASCULINO,,sd,3
2020-12-03,MOTO,MASCULINO,,sd,3
2020-12-03,MOTO,MASCULINO,,sd,3
2020-12-24,CICLISTA,MASCULINO,,sd,3
2020-12-26,AUTO,MASCULINO,,GRAVE,5
2020-01-23,TRANSPORTE PUBLICO,FEMENINO,,sd,3
2020-05-05,PEATON,MASCULINO,SD,sd,1
2020-05-06,PEATON,MASCULINO,,sd,2
2020-06-10,MOTO,MASCULINO,,sd,2
2020-06-16,MOTO,MASCULINO,,sd,1
2020-06-30,MOVIL,MASCULINO,,sd,1
2020-07-08,SD,FEMENINO,,sd,2
2020-09-01,MOTO,MASCULINO,,sd,1
2020-10-02,SD,MASCULINO,SD,sd,4
2020-10-10,MOTO,MASCULINO,,SD,5
2020-10-16,SD,FEMENINO,SD,sd,4
2020-10-16,SD,SD,SD,sd,4
2020-10-16,SD,SD,SD,sd,4
2020-10-16,SD,SD,SD,sd,4
2020-10-16,SD,SD,SD,sd,4
2020-10-30,TRANSPORTE PUBLICO,MASCULINO,,sd,4
2020-12-02,SD,MASCULINO,,sd,2
2020-12-02,SD,MASCULINO,,SD,2
2020-12-02,SD,MASCULINO,,sd,2
2020-12-14,MOTO,MASCULINO,,sd,0
2020-03-09,PEATON,MASCULINO,,sd,0
2020-03-11,MOTO,FEMENINO,,sd,2
2020-03-12,TRANSPORTE PUBLICO,FEMENINO,SD,sd,3
2020-03-12,PEATON,SD,SD,sd,3
2020-03-14,AUTO,SD,SD,sd,5
2020-03-14,AUTO,SD,SD,sd,5
2020-03-18,CICLISTA,MASCULINO,,sd,2
2020-03-20,MOTO,FEMENINO,,sd,4
2020-03-20,PEATON,MASCULINO,,sd,4
2020-04-14,MOTO,MASCULINO,,sd,1
2020-04-16,MOTO,MASCULINO,,sd,3
2020-04-20,MOTO,MASCULINO,,sd,0
2020-05-11,MOTO,MASCULINO,,sd,0
2020-05-21,MOTO,SD,SD,sd,3
2020-05-23,PEATON,MASCULINO,,sd,5
2020-05-31,MOTO,MASCULINO,,sd,6
2020-06-02,MOTO,MASCULINO,,sd,1
2020-06-05,MOTO,MASCULINO,,sd,4
2020-06-08,CICLISTA,MASCULINO,,SD,0
2020-06-10,AUTO,FEMENINO,,sd,2
2020-06-13,PEATON,FEMENINO,,sd,5
2020-06-14,MOTO,MASCULINO,,sd,6
2020-06-16,MOTO,MASCULINO,,sd,1
2020-06-20,MOTO,MASCULINO,,sd,5
2020-06-22,AUTO,MASCULINO,,sd,0
2020-06-23,MOTO,MASCULINO,,sd,1
2020-06-26,CICLISTA,MASCULINO,,sd,4
2020-06-30,AUTO,MASCULINO,,sd,1
2020-07-01,SD,MASCULINO,,sd,2
2020-07-01,SD,FEMENINO,,sd,2
2020-07-06,SD,MASCULINO,,sd,0
2020-07-14,PEATON,MASCULINO,,sd,1
2020-07-28,SD,MASCULINO,,sd,1
2020-07-28,SD,MASCULINO,,sd,1
2020-08-04,MOTO,MASCULINO,,sd,1
2020-08-05,MOTO,MASCULINO,,sd,2
2020-08-10,SD,SD,SD,sd,0
2020-08-10,MOTO,FEMENINO,,GRAVE,0
2020-08-10,MOTO,SD,SD,sd,0
2020-08-12,PEATON,MASCULINO,,sd,2
2020-08-12,PEATON,FEMENINO,,sd,2
2020-08-21,SD,MASCULINO,,sd,4
2020-08-21,SD,FEMENINO,,sd,4
2020-08-24,TAXI,MASCULINO,,sd,0
2020-08-27,MOTO,MASCULINO,,sd,3
2020-08-27,PEATON,FEMENINO,,sd,3
2020-08-27,PEATON,FEMENINO,,sd,3
2020-09-02,MOTO,MASCULINO,,sd,2
2020-09-03,AUTO,FEMENINO,SD,sd,3
2020-09-04,CICLISTA,MASCULINO,,sd,4
2020-09-05,MOTO,MASCULINO,SD,sd,5
2020-09-09,MOTO,MASCULINO,,sd,2
2020-09-10,CICLISTA,MASCULINO,,sd,3
2020-09-11,MOTO,MASCULINO,SD,sd,4
2020-09-11,MOTO,FEMENINO,,sd,4
2020-09-15,CICLISTA,MASCULINO,,sd,1
2020-09-15,CICLISTA,MASCULINO,,sd,1
2020-09-17,MOTO,MASCULINO,,sd,3
2020-09-17,CICLISTA,FEMENINO,,sd,3
2020-09-22,MOTO,MASCULINO,,sd,1
2020-09-25,CICLISTA,MASCULINO,,sd,4
2020-09-29,MOTO,MASCULINO,,sd,1
2020-10-03,SD,FEMENINO,,GRAVE,5
2020-10-03,SD,FEMENINO,,sd,5
2020-10-03,SD,FEMENINO,,sd,5
2020-10-03,SD,FEMENINO,,sd,5
2020-10-05,AUTO,FEMENINO,,sd,0
2020-10-09,PEATON,MASCULINO,,sd,4
2020-10-10,CICLISTA,FEMENINO,,sd,5
2020-10-16,MOTO,MASCULINO,,sd,4
2020-10-17,SD,MASCULINO,,sd,5
2020-10-19,SD,MASCULINO,,sd,0
2020-10-28,MOTO,MASCULINO,SD,sd,2
2020-11-04,AUTO,FEMENINO,,sd,2
2020-11-05,CICLISTA,MASCULINO,,sd,3
2020-11-08,AUTO,MASCULINO,,sd,6
2020-11-08,AUTO,FEMENINO,,sd,6
2020-11-08,MOTO,MASCULINO,,sd,6
2020-11-10,CICLISTA,MASCULINO,,sd,1
2020-11-12,MOTO,MASCULINO,,sd,3
2020-11-12,MOTO,FEMENINO,,sd,3
2020-11-13,CICLISTA,FEMENINO,,sd,4
2020-11-15,AUTO,FEMENINO,,sd,6
2020-11-15,AUTO,MASCULINO,,sd,6
2020-11-16,PEATON,FEMENINO,,sd,0
2020-11-19,PEATON,FEMENINO,,sd,3
2020-11-19,PEATON,FEMENINO,,sd,3
2020-11-19,MOTO,MASCULINO,,sd,3
2020-11-20,SD,MASCULINO,,sd,4
2020-11-20,MOTO,MASCULINO,,sd,4
2020-11-22,MOTO,FEMENINO,,sd,6
2020-11-22,MOTO,MASCULINO,,sd,6
2020-11-23,TRANSPORTE PUBLICO,FEMENINO,,sd,0
2020-11-25,MOTO,MASCULINO,,sd,2
2020-11-26,SD,MASCULINO,SD,sd,3
2020-11-27,MOTO,MASCULINO,,sd,4
2020-11-28,SD,SD,SD,sd,5
2020-12-01,SD,MASCULINO,,sd,1
2020-12-01,SD,FEMENINO,,sd,1
2020-12-05,SD,FEMENINO,,sd,5
2020-12-07,MOTO,MASCULINO,,sd,0
2020-12-08,MOTO,MASCULINO,,sd,1
2020-12-09,SD,MASCULINO,,sd,2
2020-12-22,SD,MASCULINO,,sd,1
2020-12-23,SD,MASCULINO,,SD,2
2020-12-26,SD,FEMENINO,,SD,5
2020-12-26,SD,FEMENINO,,sd,5
2020-12-29,SD,MASCULINO,,sd,1
2020-12-29,SD,FEMENINO,,sd,1
2020-02-26,TRANSPORTE PUBLICO,FEMENINO,,sd,2
2020-02-27,PEATON,FEMENINO,,sd,3
2020-02-28,MOTO,MASCULINO,,sd,4
2020-03-02,PEATON,MASCULINO,,sd,0
2020-03-05,MOTO,MASCULINO,,sd,3
2020-03-16,MOTO,FEMENINO,,sd,0
2020-03-18,SD,MASCULINO,,sd,2
2020-03-23,AUTO,MASCULINO,,sd,0
2020-03-23,MOTO,MASCULINO,,sd,0
2020-04-20,MOTO,MASCULINO,,sd,0
2020-04-29,MOTO,FEMENINO,,SD,2
2020-04-29,MOTO,MASCULINO,,SD,2
2020-05-12,MOTO,MASCULINO,,sd,1
2020-05-27,MOTO,SD,SD,sd,2
2020-06-05,MOTO,MASCULINO,,sd,4
2020-06-13,AUTO,MASCULINO,,sd,5
2020-06-13,AUTO,FEMENINO,,sd,5
