n_victimas,fecha,hora,comuna,tipo_calle,longitud,latutid,victima,acusado,gravedad
1,2019-07-20,,13,SD,-58.448896,-34.577016,SD,SD,SD
4,2019-07-20,,15,SD,-58.473898,-34.58181,AUTO,SD,SD
1,2019-07-20,,1,SD,-58.373268,-34.590113,SD,SD,SD
1,2019-07-20,,15,SD,-58.455973,-34.578916,SD,SD,SD
1,2019-07-20,,12,SD,-58.47785,-34.574535,SD,SD,SD
1,2019-07-20,,4,SD,-58.397515,-34.65617,SD,SD,SD
1,2019-07-20,,4,SD,-58.361237,-34.631615,SD,SD,SD
1,2019-07-20,,15,SD,-58.445788,-34.582596,SD,SD,SD
1,2019-07-20,,No Especificada,SD,SD,SD,AUTO,SD,SD
1,2019-07-20,,7,SD,-58.456711,-34.626665,SD,SD,SD
1,2019-07-21,,3,SD,-58.409202,-34.610439,CICLISTA,SD,SD
2,2019-07-21,,4,SD,-58.390551,-34.652529,SD,SD,SD
1,2019-07-21,,4,SD,-58.390789,-34.630516,SD,SD,SD
1,2019-07-21,,3,SD,-58.409202,-34.610439,SD,SD,SD
1,2019-07-21,,12,SD,-58.487266,-34.577366,SD,SD,SD
1,2019-07-21,,11,SD,-58.475132,-34.613842,SD,SD,SD
5,2019-07-21,,15,SD,-58.48044,-34.581183,SD,SD,SD
2,2019-07-21,,14,SD,-58.434512,-34.580877,SD,SD,SD
1,2019-07-21,,15,SD,-58.430063,-34.594302,SD,SD,SD
1,2019-07-21,,7,SD,-58.467258,-34.632622,SD,SD,SD
1,2019-07-21,,12,SD,-58.486612,-34.567862,SD,SD,SD
1,2019-07-21,,No Especificada,SD,SD,SD,SD,SD,SD
1,2019-07-21,,11,SD,-58.519168,-34.591536,SD,SD,SD
2,2019-07-21,,9,SD,-58.524917,-34.656375,SD,SD,SD
1,2019-07-21,,5,SD,-58.41807,-34.62109,SD,SD,SD
1,2019-07-21,,9,SD,-58.479928,-34.641301,SD,SD,SD
1,2019-07-21,,5,SD,-58.42131,-34.6098,SD,SD,SD
1,2019-07-21,,3,SD,-58.404492,-34.621479,SD,SD,SD
1,2019-07-21,,7,SD,-58.461173,-34.633715,SD,SD,SD
1,2019-07-21,,11,SD,-58.486993,-34.602809,SD,SD,SD
1,2019-07-21,,5,SD,-58.421542,-34.60857,SD,SD,SD
2,2019-07-21,,4,SD,-58.411309,-34.630327,PEATON,SD,SD
1,2019-07-21,,No Especificada,SD,SD,SD,SD,SD,SD
1,2019-07-21,,12,SD,-58.486926,-34.577088,SD,SD,SD
2,2019-07-21,,14,SD,-58.433346,-34.590964,SD,SD,SD
1,2019-07-21,,7,SD,-58.467457,-34.628736,SD,SD,SD
2,2019-07-21,,7,SD,-58.459653,-34.616283,MOTO,SD,SD
1,2019-07-21,,7,SD,-58.464518,-34.649918,SD,SD,SD
2,2019-07-22,,12,SD,-58.494464,-34.553995,CICLISTA,SD,SD
1,2019-07-22,,8,SD,-58.445901,-34.662183,SD,SD,SD
1,2019-07-22,,9,SD,-58.476472,-34.641367,SD,SD,SD
1,2019-07-22,,15,SD,-58.42965,-34.59932,SD,SD,SD
1,2019-07-22,,14,SD,-58.427359,-34.559284,SD,SD,SD
1,2019-07-22,,12,SD,-58.492939,-34.547982,CAMION,SD,SD
1,2019-07-22,,10,SD,-58.506557,-34.637508,SD,SD,SD
2,2019-07-22,,12,SD,-58.497655,-34.583483,SD,SD,SD
1,2019-07-22,,5,SD,-58.423224,-34.624869,SD,SD,SD
1,2019-07-22,,3,SD,-58.410095,-34.603216,SD,SD,SD
1,2019-07-22,,4,SD,-58.416346,-34.649696,SD,SD,SD
1,2019-07-22,,4,SD,-58.408106,-34.632095,SD,SD,SD
1,2019-07-22,,13,SD,-58.457517,-34.571864,SD,SD,SD
1,2019-07-22,,9,SD,-58.525096,-34.639048,SD,SD,SD
1,2019-07-22,,15,SD,-58.450986,-34.595858,SD,SD,SD
1,2019-07-22,,1,SD,-58.388948,-34.612466,SD,SD,SD
1,2019-07-22,,12,SD,-58.468554,-34.548485,SD,SD,SD
2,2019-07-22,,10,SD,-58.477638,-34.627993,SD,SD,SD
1,2019-07-22,,14,SD,-58.423408,-34.579642,SD,SD,SD
5,2019-07-22,,3,SD,-58.410141,-34.60412,TRANSPORTE PUBLICO,SD,SD
1,2019-07-22,,7,SD,-58.425532,-34.632363,SD,SD,SD
1,2019-07-22,,5,SD,-58.417676,-34.621147,SD,SD,SD
1,2019-07-22,,1,SD,-58.370282,-34.60536,SD,SD,SD
1,2019-07-22,,15,SD,-58.442785,-34.599792,SD,SD,SD
1,2019-07-22,,11,SD,-58.523337,-34.611014,SD,SD,SD
1,2019-07-22,,15,SD,-58.444303,-34.594763,SD,SD,SD
1,2019-07-22,,2,SD,-58.411745,-34.596882,SD,SD,SD
1,2019-07-22,,No Especificada,SD,SD,SD,SD,SD,SD
1,2019-07-22,,No Especificada,SD,SD,SD,SD,SD,SD
1,2019-07-22,,13,SD,-58.451338,-34.561724,SD,SD,SD
1,2019-07-22,,10,SD,-58.487855,-34.641208,AUTO,SD,SD
1,2019-07-22,,10,SD,-58.500797,-34.614029,SD,SD,SD
1,2019-07-23,,14,SD,SD,SD,SD,SD,SD
1,2019-07-23,,1,SD,-58.382237,-34.626937,SD,SD,SD
1,2019-07-23,,1,SD,-58.380691,-34.617644,PEATON,SD,SD
1,2019-07-23,,1,SD,-58.381241,-34.626631,SD,SD,SD
1,2019-07-23,,14,SD,-58.415956,-34.585151,SD,SD,SD
1,2019-07-23,,9,SD,-58.522559,-34.638851,SD,SD,SD
1,2019-07-23,,4,SD,-58.423471,-34.657175,SD,SD,SD
1,2019-07-23,,15,SD,-58.463368,-34.583258,SD,SD,SD
1,2019-07-23,,11,SD,-58.507954,-34.607823,SD,SD,SD
1,2019-07-23,,10,SD,-58.503553,-34.638129,SD,SD,SD
1,2019-07-23,,3,SD,-58.391665,-34.615698,SD,SD,SD
3,2019-07-23,,15,SD,-58.450878,-34.599308,MOTO,SD,SD
1,2019-07-23,,1,SD,-58.375919,-34.617351,SD,SD,SD
1,2019-07-23,,4,SD,-58.396909,-34.651433,SD,SD,SD
1,2019-07-23,,15,SD,-58.464946,-34.602842,SD,SD,SD
1,2019-07-23,,9,SD,-58.51603,-34.661062,SD,SD,SD
2,2019-07-23,,1,SD,-58.382141,-34.605013,PEATON,SD,SD
4,2019-07-23,,9,SD,-58.493442,-34.657884,SD,SD,SD
1,2019-07-23,,8,SD,-58.466394,-34.674789,SD,SD,SD
1,2019-07-23,,5,SD,-58.418279,-34.617461,SD,SD,SD
2,2019-07-23,,15,SD,-58.443687,-34.597243,MOTO,SD,SD
1,2019-07-23,,1,SD,-58.380964,-34.604035,SD,SD,SD
1,2019-07-23,,12,SD,-58.475488,-34.539371,SD,SD,SD
1,2019-07-24,,1,SD,-58.382976,-34.621,SD,SD,SD
1,2019-07-24,,7,SD,SD,SD,SD,SD,SD
1,2019-07-24,,2,SD,-58.387163,-34.595727,SD,SD,SD
1,2019-07-24,,12,SD,-58.485669,-34.544014,SD,SD,SD
1,2019-07-24,,8,SD,-58.473816,-34.686193,SD,SD,SD
3,2019-07-24,,13,SD,-58.447261,-34.562209,SD,SD,SD
1,2019-07-24,,4,SD,-58.416392,-34.653395,SD,SD,SD
3,2019-07-24,,15,SD,-58.449856,-34.593559,SD,SD,SD
1,2019-07-24,,15,SD,-58.499549,-34.595934,SD,SD,SD
1,2019-07-24,,12,SD,-58.487752,-34.568539,SD,SD,SD
1,2019-07-24,,2,SD,-58.410299,-34.598092,SD,SD,SD
1,2019-07-24,,14,SD,-58.407612,-34.574505,SD,SD,SD
1,2019-07-24,,15,SD,-58.494974,-34.594262,SD,SD,SD
3,2019-07-24,,11,SD,-58.51554,-34.608164,SD,SD,SD
1,2019-07-24,,7,SD,-58.460009,-34.614191,SD,SD,SD
1,2019-07-24,,3,SD,-58.392543,-34.625297,SD,SD,SD
1,2019-07-24,,11,SD,-58.522341,-34.598144,SD,SD,SD
1,2019-07-24,,14,SD,-58.420416,-34.583921,SD,SD,SD
1,2019-07-24,,7,SD,-58.431395,-34.640459,SD,SD,SD
1,2019-07-24,,7,SD,-58.467074,-34.626248,SD,SD,SD
1,2019-07-24,,12,SD,-58.484291,-34.575581,SD,SD,SD
1,2019-07-24,,3,SD,-58.407341,-34.611369,SD,SD,SD
2,2019-07-24,,15,SD,-58.42965,-34.59932,SD,SD,SD
2,2019-07-24,,4,SD,-58.421127,-34.644852,SD,SD,SD
2,2019-07-24,,6,SD,-58.459181,-34.610019,MOTO,SD,SD
1,2019-07-24,,1,SD,-58.381002,-34.622148,SD,SD,SD
1,2019-07-24,,3,SD,-58.400986,-34.618665,SD,SD,SD
1,2019-07-24,,8,SD,-58.489752,-34.68389,SD,SD,SD
1,2019-07-24,,13,SD,-58.46049,-34.565702,SD,SD,SD
2,2019-07-24,,1,SD,-58.385881,-34.617847,SD,SD,SD
1,2019-07-24,,14,SD,-58.428001,-34.585979,PEATON,SD,SD
1,2019-07-24,,13,SD,-58.452202,-34.54649,CAMION,SD,SD
1,2019-07-25,,14,SD,-58.424383,-34.579292,CICLISTA,SD,SD
1,2019-07-25,,No Especificada,SD,SD,SD,SD,SD,SD
8,2019-07-25,,15,SD,-58.44865,-34.592646,TRANSPORTE PUBLICO,SD,SD
1,2019-07-25,,4,SD,-58.36534,-34.645299,SD,SD,SD
1,2019-07-25,,4,SD,-58.393244,-34.654124,SD,SD,SD
1,2019-07-25,,12,SD,-58.488723,-34.554968,SD,SD,SD
1,2019-07-25,,14,SD,-58.427359,-34.559284,SD,SD,SD
2,2019-07-25,,3,SD,-58.405719,-34.60557,SD,SD,SD
1,2019-07-25,,4,SD,-58.381254,-34.634565,SD,SD,SD
1,2019-07-25,,5,SD,-58.412413,-34.635215,SD,SD,SD
1,2019-07-25,,8,SD,-58.47445,-34.681392,SD,SD,SD
1,2019-07-25,,10,SD,-58.509845,-34.619216,SD,SD,SD
1,2019-07-25,,3,SD,-58.402885,-34.61544,SD,SD,SD
1,2019-07-25,,14,SD,-58.414726,-34.58991,SD,SD,SD
3,2019-07-25,,11,SD,-58.500878,-34.599109,SD,SD,SD
1,2019-07-25,,14,SD,-58.438882,-34.586332,SD,SD,SD
1,2019-07-25,,13,SD,-58.460684,-34.556102,SD,SD,SD
1,2019-07-25,,7,SD,-58.450025,-34.641465,SD,SD,SD
1,2019-07-25,,5,SD,-58.418282,-34.617132,SD,SD,SD
1,2019-07-25,,13,SD,-58.464837,-34.539064,SD,SD,SD
1,2019-07-25,,15,SD,-58.485428,-34.588465,SD,SD,SD
1,2019-07-25,,12,SD,-58.504099,-34.567176,SD,SD,SD
1,2019-07-25,,11,SD,-58.518535,-34.619007,SD,SD,SD
1,2019-07-25,,5,SD,-58.417022,-34.615695,SD,SD,SD
1,2019-07-25,,3,SD,-58.401334,-34.627453,SD,SD,SD
1,2019-07-25,,15,SD,-58.450955,-34.580502,SD,SD,SD
1,2019-07-25,,1,SD,-58.373281,-34.590127,SD,SD,SD
1,2019-07-25,,15,SD,-58.438768,-34.599873,SD,SD,SD
1,2019-07-25,,4,SD,-58.398911,-34.635914,SD,SD,SD
1,2019-07-25,,3,SD,-58.407785,-34.619718,SD,SD,SD
1,2019-07-25,,1,SD,-58.373846,-34.593567,SD,SD,SD
1,2019-07-26,,15,SD,-58.453292,-34.584315,SD,SD,SD
2,2019-07-26,,6,SD,-58.440591,-34.628936,AUTO,SD,SD
1,2019-07-26,,13,SD,-58.462131,-34.56381,SD,SD,SD
1,2019-07-26,,1,SD,-58.386511,-34.592824,SD,SD,SD
1,2019-07-26,,15,SD,-58.444788,-34.584513,SD,SD,SD
1,2019-07-26,,3,SD,-58.405475,-34.604562,SD,SD,SD
1,2019-07-26,,3,SD,-58.408987,-34.613936,SD,SD,SD
3,2019-07-26,,13,SD,-58.45229,-34.566109,AUTO,SD,SD
1,2019-07-26,,1,SD,-58.370724,-34.601327,SD,SD,SD
1,2019-07-26,,15,SD,-58.464946,-34.602842,SD,SD,SD
1,2019-07-26,,4,SD,-58.423238,-34.64119,SD,SD,SD
1,2019-07-26,,4,SD,-58.423268,-34.641266,SD,SD,SD
2,2019-07-26,,1,SD,-58.382844,-34.592833,SD,SD,SD
1,2019-07-26,,1,SD,-58.368691,-34.617004,SD,SD,SD
1,2019-07-26,,No Especificada,SD,SD,SD,SD,SD,SD
1,2019-07-26,,3,SD,-58.413452,-34.605525,SD,SD,SD
1,2019-07-26,,3,SD,-58.391835,-34.613335,SD,SD,SD
1,2019-07-26,,3,SD,-58.403212,-34.619812,SD,SD,SD
1,2019-07-26,,14,SD,-58.426595,-34.577915,MOTO,SD,SD
2,2019-07-26,,7,SD,-58.45944,-34.617104,AUTO,SD,SD
1,2019-07-27,,7,SD,-58.46345,-34.640607,SD,SD,SD
1,2019-07-27,,2,SD,-58.392869,-34.599403,SD,SD,SD
1,2019-07-27,,12,SD,-58.504395,-34.584963,SD,SD,SD
1,2019-07-27,,7,SD,-58.467692,-34.631745,SD,SD,SD
1,2019-07-27,,10,SD,-58.510049,-34.639115,SD,SD,SD
1,2019-07-27,,15,SD,-58.431876,-34.601696,SD,SD,SD
1,2019-07-27,,7,SD,-58.472378,-34.63146,SD,SD,SD
2,2019-07-27,,14,SD,-58.420167,-34.597762,MOTO,SD,SD
1,2019-07-27,,4,SD,-58.400127,-34.651002,SD,SD,SD
1,2019-07-27,,3,SD,-58.398842,-34.619647,SD,SD,SD
1,2019-07-27,,15,SD,-58.442428,-34.586098,SD,SD,SD
1,2019-07-27,,5,SD,-58.423837,-34.627928,SD,SD,SD
1,2019-07-27,,5,SD,-58.42348,-34.623145,SD,SD,SD
1,2019-07-27,,9,SD,-58.491573,-34.652924,SD,SD,SD
1,2019-07-27,,13,SD,-58.441835,-34.578576,SD,SD,SD
2,2019-07-27,,15,SD,-58.447601,-34.591702,SD,SD,SD
1,2019-07-27,,3,SD,-58.406392,-34.619431,SD,SD,SD
1,2019-07-27,,7,SD,-58.446609,-34.633635,SD,SD,SD
1,2019-07-27,,12,SD,-58.491583,-34.550325,SD,SD,SD
3,2019-07-27,,3,SD,-58.405475,-34.604562,SD,SD,SD
1,2019-07-27,,14,SD,-58.41973,-34.565227,SD,SD,SD
1,2019-07-27,,5,SD,-58.428963,-34.605009,AUTO,SD,SD
1,2019-07-27,,14,SD,-58.41307,-34.580001,MOTO,SD,SD
1,2019-07-27,,8,SD,-58.442861,-34.657568,SD,SD,SD
2,2019-07-28,,No Especificada,SD,SD,SD,SD,SD,SD
1,2019-07-28,,13,SD,-58.458539,-34.571403,SD,SD,SD
2,2019-07-28,,3,SD,-58.391495,-34.622731,SD,SD,SD
1,2019-07-28,,12,SD,-58.482737,-34.576621,SD,SD,SD
4,2019-07-28,,3,SD,-58.392394,-34.603154,SD,SD,SD
1,2019-07-28,,13,SD,-58.448896,-34.577016,AUTO,SD,SD
1,2019-07-28,,6,SD,-58.439264,-34.624857,MOTO,SD,SD
1,2019-07-28,,11,SD,-58.481652,-34.622626,SD,SD,SD
3,2019-07-28,,5,SD,-58.424386,-34.617934,AUTO,SD,SD
1,2019-07-28,,9,SD,-58.504574,-34.658925,MOTO,SD,SD
1,2019-07-28,,9,SD,-58.517079,-34.640447,PEATON,SD,SD
1,2019-07-28,,15,SD,-58.47688,-34.594742,AUTO,SD,SD
2,2019-07-29,,10,SD,-58.502405,-34.632794,TRANSPORTE PUBLICO,SD,SD
1,2019-07-29,,14,SD,-58.409034,-34.587559,SD,SD,SD
1,2019-07-29,,14,SD,-58.408672,-34.581372,SD,SD,SD
2,2019-07-29,,1,SD,-58.370492,-34.601894,PEATON,SD,SD
1,2019-07-29,,2,SD,-58.389973,-34.588321,SD,SD,SD
1,2019-07-29,,6,SD,-58.440939,-34.622527,AUTO,SD,SD
2,2019-07-29,,12,SD,-58.505272,-34.569467,SD,SD,SD
1,2019-07-29,,11,SD,-58.518535,-34.619007,SD,SD,SD
1,2019-07-29,,1,SD,-58.381043,-34.602516,SD,SD,SD
1,2019-07-30,,4,SD,-58.413268,-34.649558,SD,SD,SD
1,2019-07-30,,7,SD,-58.439648,-34.632926,SD,SD,SD
1,2019-07-30,,12,SD,-58.474624,-34.541776,SD,SD,SD
2,2019-07-30,,5,SD,-58.412821,-34.615442,AUTO,SD,SD
1,2019-07-30,,14,SD,-58.421738,-34.581182,SD,SD,SD
2,2019-07-30,,3,SD,-58.401106,-34.628691,AUTO,SD,SD
1,2019-07-30,,No Especificada,SD,SD,SD,SD,SD,SD
1,2019-07-30,,7,SD,-58.462066,-34.6404,CAMION,SD,SD
1,2019-07-30,,15,SD,-58.448876,-34.582757,SD,SD,SD
1,2019-07-30,,9,SD,-58.514685,-34.651294,AUTO,SD,SD
1,2019-07-30,,9,SD,-58.510351,-34.666172,SD,SD,SD
2,2019-07-30,,3,SD,-58.402143,-34.604712,SD,SD,SD
1,2019-07-30,,4,SD,-58.377479,-34.656191,SD,SD,SD
1,2019-07-30,,12,SD,-58.504391,-34.588436,SD,SD,SD
1,2019-07-30,,6,SD,-58.439059,-34.615937,SD,SD,SD
1,2019-07-30,,11,SD,-58.467668,-34.617045,SD,SD,SD
1,2019-07-30,,14,SD,-58.423154,-34.596347,SD,SD,SD
1,2019-07-30,,15,SD,-58.447859,-34.604697,SD,SD,SD
1,2019-07-30,,15,SD,-58.464946,-34.602842,SD,SD,SD
1,2019-07-30,,7,SD,-58.47021,-34.636327,SD,SD,SD
1,2019-07-30,,8,SD,-58.469389,-34.664989,SD,SD,SD
1,2019-07-30,,15,SD,-58.494278,-34.595031,SD,SD,SD
1,2019-07-30,,15,SD,-58.474016,-34.60531,SD,SD,SD
1,2019-07-30,,1,SD,-58.369379,-34.609286,SD,SD,SD
2,2019-07-30,,,SD,,,SD,SD,SD
1,2019-07-31,,3,SD,-58.402176,-34.623778,SD,SD,SD
1,2019-07-31,,4,SD,-58.416485,-34.656744,SD,SD,SD
1,2019-07-31,,7,SD,-58.457548,-34.640458,SD,SD,SD
3,2019-07-31,,9,SD,-58.525015,-34.656238,SD,SD,SD
1,2019-07-31,,4,SD,-58.379273,-34.649391,SD,SD,SD
1,2019-07-31,,1,SD,-58.371587,-34.603171,SD,SD,SD
1,2019-07-31,,7,SD,-58.46935,-34.623135,SD,SD,SD
4,2019-07-31,,12,SD,-58.507101,-34.564996,AUTO,SD,SD
1,2019-07-31,,13,SD,-58.449347,-34.554958,AUTO,SD,SD
1,2019-07-31,,10,SD,-58.475045,-34.633658,SD,SD,SD
1,2019-07-31,,4,SD,-58.405753,-34.635917,SD,SD,SD
1,2019-07-31,,15,SD,-58.471806,-34.575033,SD,SD,SD
1,2019-07-31,,4,SD,-58.406012,-34.633678,AUTO,SD,SD
1,2019-07-31,,1,SD,-58.381184,-34.599402,SD,SD,SD
1,2019-07-31,,14,SD,-58.428688,-34.577485,SD,SD,SD
1,2019-07-31,,6,SD,-58.43646,-34.618299,SD,SD,SD
2,2019-07-31,,15,SD,-58.494974,-34.594262,SD,SD,SD
2,2019-07-31,,15,SD,-58.477825,-34.591189,AUTO,SD,SD
1,2019-07-31,,5,SD,-58.417861,-34.603569,SD,SD,SD
1,2019-07-31,,9,SD,-58.506995,-34.656928,SD,SD,SD
1,2019-07-31,,4,SD,-58.42638,-34.644904,SD,SD,SD
1,2019-07-31,,3,SD,-58.405459,-34.629182,SD,SD,SD
1,2019-07-31,,6,SD,-58.440766,-34.624221,SD,SD,SD
1,2019-07-31,,15,SD,-58.439776,-34.603003,SD,SD,SD
2,2019-07-31,,6,SD,-58.461641,-34.609522,SD,SD,SD
1,2019-07-31,,15,SD,-58.47313,-34.601059,SD,SD,SD
2,2019-07-31,,4,SD,-58.422818,-34.642823,SD,SD,SD
1,2019-07-31,,9,SD,-58.524917,-34.656375,SD,SD,SD
1,2019-07-31,,15,SD,-58.492907,-34.597067,SD,SD,SD
1,2019-07-31,,,SD,,,SD,SD,GRAVE
1,2019-08-01,,10,SD,-58.476071,-34.638932,SD,SD,SD
1,2019-08-01,,5,SD,-58.417097,-34.613894,SD,SD,SD
1,2019-08-01,,3,SD,-58.393253,-34.617903,SD,SD,SD
1,2019-08-01,,7,SD,-58.462218,-34.623361,SD,SD,SD
1,2019-08-01,,13,SD,-58.465809,-34.562379,SD,SD,SD
1,2019-08-01,,1,SD,-58.373372,-34.608469,SD,SD,SD
1,2019-08-01,,14,SD,-58.431674,-34.5831,SD,SD,SD
1,2019-08-01,,10,SD,-58.483925,-34.628892,SD,SD,SD
1,2019-08-01,,14,SD,-58.416972,-34.590329,SD,SD,SD
1,2019-08-01,,13,SD,-58.449626,-34.565361,SD,SD,SD
1,2019-08-01,,2,SD,-58.397318,-34.583079,SD,SD,SD
1,2019-08-01,,5,SD,-58.419722,-34.611122,SD,SD,SD
1,2019-08-01,,14,SD,-58.419202,-34.579197,SD,SD,SD
2,2019-08-01,,1,SD,-58.369081,-34.599352,SD,SD,SD
2,2019-08-01,,13,SD,-58.453297,-34.57219,SD,SD,SD
1,2019-08-01,,4,SD,-58.386854,-34.643077,SD,SD,SD
1,2019-08-01,,10,SD,-58.528299,-34.616467,SD,SD,SD
1,2019-08-01,,10,SD,-58.500655,-34.640653,SD,SD,SD
1,2019-08-01,,1,SD,-58.383197,-34.595419,SD,SD,SD
1,2019-08-01,,1,SD,-58.384566,-34.614478,SD,SD,SD
1,2019-08-01,,9,SD,-58.48571,-34.661343,SD,SD,SD
1,2019-08-01,,6,SD,-58.434309,-34.625866,SD,SD,SD
1,2019-08-01,,10,SD,-58.529911,-34.625715,SD,SD,SD
2,2019-08-01,,15,SD,-58.431221,-34.595043,SD,SD,SD
1,2019-08-01,,13,SD,-58.450783,-34.56692,SD,SD,SD
1,2019-08-01,,5,SD,-58.415988,-34.626947,SD,SD,SD
1,2019-08-01,,10,SD,-58.486102,-34.623574,SD,SD,SD
1,2019-08-01,,,SD,,,SD,SD,sd
1,2019-08-02,,13,SD,-58.463414,-34.555916,SD,SD,SD
1,2019-08-02,,15,SD,-58.469493,-34.583092,SD,SD,SD
1,2019-08-02,,1,SD,-58.382237,-34.626937,SD,SD,SD
1,2019-08-02,,2,SD,-58.388427,-34.595763,SD,SD,SD
1,2019-08-02,,1,SD,-58.373207,-34.59595,SD,SD,SD
3,2019-08-02,,13,SD,-58.442962,-34.545396,SD,SD,SD
1,2019-08-02,,7,SD,-58.454518,-34.625731,SD,SD,SD
1,2019-08-02,,7,SD,-58.455745,-34.640501,SD,SD,SD
1,2019-08-02,,10,SD,-58.505354,-34.62902,SD,SD,SD
1,2019-08-02,,13,SD,-58.457948,-34.566983,SD,SD,SD
1,2019-08-02,,4,SD,-58.362726,-34.629814,SD,SD,SD
1,2019-08-02,,6,SD,-58.435937,-34.62703,SD,SD,SD
1,2019-08-02,,4,SD,-58.357083,-34.635626,SD,SD,SD
1,2019-08-02,,7,SD,-58.463783,-34.622587,SD,SD,SD
2,2019-08-02,,8,SD,-58.497083,-34.673638,SD,SD,SD
1,2019-08-02,,13,SD,-58.464937,-34.555625,SD,SD,SD
1,2019-08-02,,12,SD,-58.476584,-34.57648,SD,SD,SD
1,2019-08-02,,11,SD,-58.515941,-34.60849,SD,SD,SD
1,2019-08-02,,1,SD,-58.373858,-34.603231,SD,SD,SD
1,2019-08-02,,12,SD,-58.489984,-34.552619,SD,SD,SD
1,2019-08-02,,14,SD,-58.418016,-34.586553,SD,SD,SD
1,2019-08-02,,15,SD,-58.495566,-34.595826,SD,SD,SD
1,2019-08-02,,14,SD,-58.414529,-34.59113,SD,SD,SD
1,2019-08-02,,7,SD,-58.425532,-34.632363,SD,SD,SD
1,2019-08-02,,7,SD,-58.425532,-34.632363,SD,SD,SD
2,2019-08-02,,10,SD,-58.504317,-34.616046,SD,SD,SD
1,2019-08-02,,1,SD,-58.386082,-34.613433,SD,SD,SD
1,2019-08-02,,9,SD,-58.519768,-34.66027,SD,SD,SD
1,2019-08-02,,No Especificada,SD,SD,SD,SD,SD,SD
1,2019-08-02,,4,SD,-58.389671,-34.64292,SD,SD,SD
2,2019-08-02,,9,SD,-58.481712,-34.652672,SD,SD,SD
2,2019-08-02,,9,SD,-58.525949,-34.635601,SD,SD,SD
1,2019-08-02,,15,SD,-58.458475,-34.604491,SD,SD,SD
1,2019-08-02,,13,SD,-58.454504,-34.556495,SD,SD,SD
3,2019-08-02,,3,SD,-58.398027,-34.609674,SD,SD,SD
1,2019-08-02,,9,SD,-58.500678,-34.673465,SD,SD,SD
1,2019-08-02,,4,SD,-58.413541,-34.656651,AUTO,SD,SD
1,2019-08-02,,1,SD,-58.385814,-34.623584,SD,SD,SD
1,2019-08-02,,5,SD,-58.424634,-34.635624,SD,SD,SD
1,2019-08-02,,2,SD,-58.390571,-34.586756,SD,SD,SD
1,2019-08-02,,1,SD,-58.381869,-34.61083,AUTO,SD,SD
1,2019-08-02,,15,SD,-58.439661,-34.591541,SD,SD,SD
1,2019-08-02,,6,SD,-58.430609,-34.607046,AUTO,SD,SD
1,2019-08-02,,1,SD,-58.385736,-34.627061,SD,SD,SD
1,2019-08-03,,9,SD,-58.518943,-34.655191,SD,SD,SD
4,2019-08-03,,15,SD,-58.456021,-34.602818,SD,SD,SD
1,2019-08-03,,9,SD,-58.472608,-34.655089,SD,SD,SD
1,2019-08-03,,2,SD,-58.408153,-34.598068,SD,SD,SD
1,2019-08-03,,5,SD,-58.425648,-34.602709,AUTO,SD,SD
2,2019-08-03,,7,SD,-58.461247,-34.632402,SD,SD,SD
1,2019-08-03,,4,SD,-58.394469,-34.641829,SD,SD,SD
1,2019-08-03,,12,SD,-58.490265,-34.569815,SD,SD,SD
1,2019-08-03,,12,SD,-58.485919,-34.576511,CAMION,SD,SD
1,2019-08-03,,14,SD,-58.407866,-34.567268,PEATON,SD,SD
1,2019-08-03,,10,SD,-58.47893,-34.633107,AUTO,SD,SD
1,2019-08-03,,9,SD,-58.483231,-34.660714,AUTO,SD,SD
1,2019-08-03,,11,SD,-58.529335,-34.610982,CAMION,SD,SD
1,2019-08-03,,3,SD,-58.402543,-34.599086,PEATON,SD,SD
4,2019-08-03,,9,SD,-58.501639,-34.67398,AUTO,SD,SD
2,2019-08-03,,11,SD,-58.471665,-34.6063,AUTO,SD,SD
1,2019-08-03,,2,SD,-58.394667,-34.589629,CAMION,SD,SD
3,2019-08-03,,1,SD,-58.370112,-34.605931,PEATON,SD,SD
2,2019-08-03,,5,SD,-58.421014,-34.611479,PEATON,SD,SD
1,2019-08-03,,12,SD,-58.500649,-34.552046,AUTO,SD,SD
3,2019-08-03,,15,SD,-58.465943,-34.597788,CAMION,SD,SD
2,2019-08-03,,2,SD,-58.397222,-34.587461,AUTO,SD,SD
4,2019-08-03,,3,SD,-58.40023,-34.6132,PEATON,SD,SD
1,2019-08-03,,14,SD,-58.409461,-34.569009,PEATON,SD,SD
1,2019-08-03,,13,SD,-58.454744,-34.560925,AUTO,SD,SD
1,2019-08-03,,14,SD,-58.435714,-34.564285,SD,SD,SD
1,2019-08-03,,5,SD,-58.416801,-34.63289,SD,SD,SD
1,2019-08-03,,No Especificada,SD,SD,SD,SD,SD,SD
1,2019-08-03,,11,SD,-58.474189,-34.620496,SD,SD,SD
1,2019-08-03,,10,SD,-58.4845,-34.629619,SD,SD,SD
1,2019-08-04,,15,SD,-58.472134,-34.580053,AUTO,SD,SD
1,2019-08-04,,14,SD,-58.424079,-34.570823,CAMION,SD,SD
1,2019-08-04,,9,SD,-58.504656,-34.66142,PEATON,SD,SD
1,2019-08-04,,1,SD,-58.384325,-34.617792,AUTO,SD,SD
1,2019-08-04,,3,SD,-58.411351,-34.606531,AUTO,SD,SD
2,2019-08-04,,4,SD,-58.395961,-34.63537,SD,SD,SD
